date,portfolio_value,cash,n_positions,positions,n_buys,n_sells
2024-11-27,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-11-29,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-02,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-03,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-04,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-05,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-06,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-09,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-10,1030301.9188282687,1030301.9188282687,0,[],0,63
2024-12-11,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-12,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-13,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-16,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-17,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-18,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-19,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-20,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-23,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-24,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-26,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-27,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-30,1030301.9188282687,1030301.9188282687,0,[],0,64
2024-12-31,1030301.9188282687,1030301.9188282687,0,[],0,64
2025-01-02,1030301.9188282687,1030301.9188282687,0,[],0,64
2025-01-03,1030301.9188282687,1030301.9188282687,0,[],0,64
2025-01-06,1030301.9188282687,1030301.9188282687,0,[],0,64
2025-01-07,1030301.9188282687,1030301.9188282687,0,[],0,64
2025-01-08,1030301.9188282687,1030301.9188282687,0,[],0,64
2025-01-10,1030301.9188282687,1030301.9188282687,0,[],0,64
2025-01-13,1030301.9188282687,1030301.9188282687,0,[],0,64
2025-01-14,1030301.9188282687,1030301.9188282687,0,[],0,64
2025-01-15,1030301.9188282687,1030301.9188282687,0,[],0,64
2025-01-16,1030301.9188282687,1030301.9188282687,0,[],0,63
2025-01-17,1030301.9188282687,1030301.9188282687,0,[],0,64
2025-01-21,1030301.9188282687,1030301.9188282687,0,[],1,61
2025-01-22,1030833.5003126274,946918.2984007011,1,['NLR'],1,62
2025-01-23,1033026.2475813042,946918.2984007011,1,['NLR'],0,63
2025-01-24,1032516.0978544365,946918.2984007011,1,['NLR'],0,62
2025-01-27,1023055.9481275688,946918.2984007011,1,['NLR'],0,62
2025-01-28,1024547.2605561871,1024547.2605561871,0,[],0,64
2025-01-29,1024547.2605561871,1024547.2605561871,0,[],0,64
2025-01-30,1024547.2605561871,1024547.2605561871,0,[],0,62
2025-01-31,1024547.2605561871,1024547.2605561871,0,[],0,63
2025-02-03,1024547.2605561871,1024547.2605561871,0,[],0,63
2025-02-04,1024547.2605561871,1024547.2605561871,0,[],0,63
2025-02-05,1024547.2605561871,1024547.2605561871,0,[],0,64
2025-02-06,1024547.2605561871,1024547.2605561871,0,[],0,64
2025-02-07,1024547.2605561871,1024547.2605561871,0,[],0,63
2025-02-10,1024547.2605561871,1024547.2605561871,0,[],0,63
2025-02-11,1024547.2605561871,1024547.2605561871,0,[],0,64
2025-02-12,1024547.2605561871,1024547.2605561871,0,[],0,63
2025-02-13,1024547.2605561871,1024547.2605561871,0,[],0,62
2025-02-14,1024547.2605561871,1024547.2605561871,0,[],1,61
2025-02-18,1021622.3849327324,941139.8168079613,1,['ARKG'],0,62
2025-02-19,1022550.92534945,941139.8168079613,1,['ARKG'],1,63
2025-02-20,1021578.5749320259,938309.2166861763,1,['UNG'],0,62
2025-02-21,1023936.1831904645,1023936.1831904645,0,[],0,61
2025-02-24,1023936.1831904645,1023936.1831904645,0,[],0,64
2025-02-25,1023936.1831904645,1023936.1831904645,0,[],0,64
2025-02-26,1023936.1831904645,1023936.1831904645,0,[],0,64
2025-02-27,1023936.1831904645,1023936.1831904645,0,[],0,64
2025-02-28,1023936.1831904645,1023936.1831904645,0,[],0,62
2025-03-03,1023936.1831904645,1023936.1831904645,0,[],0,64
2025-03-04,1023936.1831904645,1023936.1831904645,0,[],0,64
2025-03-05,1023936.1831904645,1023936.1831904645,0,[],1,62
2025-03-06,1023661.9404859068,940539.0801572325,1,['EWG'],0,64
2025-03-07,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-10,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-11,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-12,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-13,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-14,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-17,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-18,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-19,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-20,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-21,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-24,1022979.8476829595,1022979.8476829595,0,[],0,62
2025-03-25,1022979.8476829595,1022979.8476829595,0,[],0,62
2025-03-26,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-27,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-28,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-03-31,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-01,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-02,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-03,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-04,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-07,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-08,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-09,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-10,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-11,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-14,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-15,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-16,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-17,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-21,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-22,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-23,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-24,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-25,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-28,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-29,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-04-30,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-05-01,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-05-02,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-05-05,1022979.8476829595,1022979.8476829595,0,[],0,63
2025-05-06,1022979.8476829595,1022979.8476829595,0,[],0,64
2025-05-07,1022979.8476829595,1022979.8476829595,0,[],0,63
2025-05-08,1022979.8476829595,1022979.8476829595,0,[],1,62
2025-05-09,1022526.3495732641,939578.6684056616,1,['BLOK'],0,64
2025-05-12,1025720.6835610017,1025720.6835610017,0,[],0,60
2025-05-13,1025720.6835610017,1025720.6835610017,0,[],0,61
2025-05-14,1025720.6835610017,1025720.6835610017,0,[],0,62
2025-05-15,1025720.6835610017,1025720.6835610017,0,[],0,64
2025-05-16,1025720.6835610017,1025720.6835610017,0,[],0,64
2025-05-19,1025720.6835610017,1025720.6835610017,0,[],0,64
2025-05-20,1025720.6835610017,1025720.6835610017,0,[],0,63
2025-05-21,1025720.6835610017,1025720.6835610017,0,[],0,64
2025-05-22,1025720.6835610017,1025720.6835610017,0,[],0,63
2025-05-23,1025720.6835610017,1025720.6835610017,0,[],0,64
2025-05-27,1025720.6835610017,1025720.6835610017,0,[],0,64
2025-05-28,1025720.6835610017,1025720.6835610017,0,[],0,64
2025-05-29,1025720.6835610017,1025720.6835610017,0,[],0,64
2025-05-30,1025720.6835610017,1025720.6835610017,0,[],0,64
2025-06-02,1025720.6835610017,1025720.6835610017,0,[],0,64
2025-06-03,1025720.6835610017,1025720.6835610017,0,[],0,64
2025-06-04,1025720.6835610017,1025720.6835610017,0,[],0,64
2025-06-05,1025720.6835610017,1025720.6835610017,0,[],0,63
2025-06-06,1025720.6835610017,1025720.6835610017,0,[],1,63
2025-06-09,1025768.0636287417,942325.8938327517,1,['ARKK'],0,64
2025-06-10,1026001.5599144085,1026001.5599144085,0,[],0,64
2025-06-11,1026001.5599144085,1026001.5599144085,0,[],0,64
2025-06-12,1026001.5599144085,1026001.5599144085,0,[],0,64
2025-06-13,1026001.5599144085,1026001.5599144085,0,[],0,63
2025-06-16,1026001.5599144085,1026001.5599144085,0,[],0,63
2025-06-17,1026001.5599144085,1026001.5599144085,0,[],1,63
2025-06-18,1025004.2787014791,942652.0120617696,1,['USO'],1,63
2025-06-20,1025855.1348110982,942652.0120617696,1,['USO'],0,62
2025-06-23,1019138.4257275411,942652.0120617696,1,['USO'],0,63
2025-06-24,1015918.595136666,1015918.595136666,0,[],0,64
2025-06-25,1015918.595136666,1015918.595136666,0,[],0,64
2025-06-26,1015918.595136666,1015918.595136666,0,[],0,64
2025-06-27,1015918.595136666,1015918.595136666,0,[],0,64
2025-06-30,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-01,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-02,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-03,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-07,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-08,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-09,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-10,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-11,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-14,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-15,1015918.595136666,1015918.595136666,0,[],0,63
2025-07-16,1015918.595136666,1015918.595136666,0,[],0,63
2025-07-17,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-18,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-21,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-22,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-23,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-24,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-25,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-28,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-29,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-30,1015918.595136666,1015918.595136666,0,[],0,64
2025-07-31,1015918.595136666,1015918.595136666,0,[],0,62
2025-08-01,1015918.595136666,1015918.595136666,0,[],0,62
2025-08-04,1015918.595136666,1015918.595136666,0,[],0,64
2025-08-05,1015918.595136666,1015918.595136666,0,[],0,63
2025-08-06,1015918.595136666,1015918.595136666,0,[],0,64
2025-08-07,1015918.595136666,1015918.595136666,0,[],0,63
2025-08-08,1015918.595136666,1015918.595136666,0,[],0,64
2025-08-11,1015918.595136666,1015918.595136666,0,[],0,64
2025-08-12,1015918.595136666,1015918.595136666,0,[],0,64
2025-08-13,1015918.595136666,1015918.595136666,0,[],0,64
2025-08-14,1015918.595136666,1015918.595136666,0,[],0,64
2025-08-15,1015918.595136666,1015918.595136666,0,[],0,64
2025-08-18,1015918.595136666,1015918.595136666,0,[],1,63
2025-08-19,1015187.5934220478,932531.5934220478,1,['TAN'],0,64
2025-08-20,1015022.3640780478,1015022.3640780478,0,[],0,64
2025-08-21,1015022.3640780478,1015022.3640780478,0,[],0,64
2025-08-22,1015022.3640780478,1015022.3640780478,0,[],0,62
2025-08-25,1015022.3640780478,1015022.3640780478,0,[],0,64
2025-08-26,1015022.3640780478,1015022.3640780478,0,[],1,63
2025-08-27,1013378.7710915809,931622.6129189734,1,['TAN'],0,64
2025-08-28,1014350.7856212006,1014350.7856212006,0,[],0,63
2025-08-29,1014350.7856212006,1014350.7856212006,0,[],0,64
2025-09-02,1014350.7856212006,1014350.7856212006,0,[],1,62
2025-09-03,1014206.506824149,930938.306483878,1,['SLV'],0,63
2025-09-04,1013292.20716442,930938.306483878,1,['SLV'],0,63
2025-09-05,1013916.6044422521,930938.306483878,1,['SLV'],0,61
2025-09-08,1014551.9273857964,1014551.9273857964,0,[],0,64
2025-09-09,1014551.9273857964,1014551.9273857964,0,[],1,63
2025-09-10,1013680.5619322023,931154.42908537,1,['KWEB'],0,64
2025-09-11,1014198.3105928604,1014198.3105928604,0,[],0,64
2025-09-12,1014198.3105928604,1014198.3105928604,0,[],0,64
2025-09-15,1014198.3105928604,1014198.3105928604,0,[],2,62
2025-09-16,1008183.2818343727,847442.2518470375,2,"['URA', 'URNM']",0,62
2025-09-17,1008555.6149615626,928009.2163409571,1,['URA'],1,62
2025-09-18,1010209.4256875019,844608.4141556721,2,"['URA', 'URNM']",0,62
2025-09-19,1019896.6047074299,844608.4141556721,2,"['URA', 'URNM']",1,61
2025-09-22,1024216.8693901997,844608.4141556721,2,"['URA', 'URNM']",0,63
2025-09-23,1024630.0843866327,933579.203283117,1,['URA'],0,64
2025-09-24,1025332.2188666428,1025332.2188666428,0,[],0,64
2025-09-25,1025332.2188666428,1025332.2188666428,0,[],0,63
2025-09-26,1025332.2188666428,1025332.2188666428,0,[],0,64
2025-09-29,1025332.2188666428,1025332.2188666428,0,[],0,64
2025-09-30,1025332.2188666428,1025332.2188666428,0,[],0,64
2025-10-01,1025332.2188666428,1025332.2188666428,0,[],0,64
2025-10-02,1025332.2188666428,1025332.2188666428,0,[],0,64
2025-10-03,1025332.2188666428,1025332.2188666428,0,[],0,64
2025-10-06,1025332.2188666428,1025332.2188666428,0,[],0,62
2025-10-07,1025332.2188666428,1025332.2188666428,0,[],0,62
2025-10-08,1025332.2188666428,1025332.2188666428,0,[],0,62
2025-10-09,1025332.2188666428,1025332.2188666428,0,[],1,61
2025-10-10,1025074.1802360982,941937.2796776266,1,['SLV'],0,61
2025-10-13,1027665.7626697277,1027665.7626697277,0,[],0,64
2025-10-14,1027665.7626697277,1027665.7626697277,0,[],0,64
2025-10-15,1027665.7626697277,1027665.7626697277,0,[],0,63
2025-10-16,1027665.7626697277,1027665.7626697277,0,[],0,64
2025-10-17,1027665.7626697277,1027665.7626697277,0,[],1,62
2025-10-20,1028690.8416706683,944432.4929463031,1,['GLD'],0,63
2025-10-21,1025057.8617954818,1025057.8617954818,0,[],0,62
2025-10-22,1025057.8617954818,1025057.8617954818,0,[],0,60
2025-10-23,1025057.8617954818,1025057.8617954818,0,[],0,63
2025-10-24,1025057.8617954818,1025057.8617954818,0,[],0,63
2025-10-27,1025057.8617954818,1025057.8617954818,0,[],0,63
2025-10-28,1025057.8617954818,1025057.8617954818,0,[],0,64
2025-10-29,1025057.8617954818,1025057.8617954818,0,[],0,63
2025-10-30,1025057.8617954818,1025057.8617954818,0,[],0,63
2025-10-31,1025057.8617954818,1025057.8617954818,0,[],0,64
2025-11-03,1025057.8617954818,1025057.8617954818,0,[],0,63
2025-11-04,1025057.8617954818,1025057.8617954818,0,[],0,63
2025-11-05,1025057.8617954818,1025057.8617954818,0,[],1,62
2025-11-06,1022697.6421382163,941660.5194308494,1,['TAN'],0,63
2025-11-07,1021650.267430129,1021650.267430129,0,[],0,63
2025-11-10,1021650.267430129,1021650.267430129,0,[],1,63
2025-11-11,1020941.3978480843,938240.6502818612,1,['TAN'],0,63
2025-11-12,1020951.1793007142,1020951.1793007142,0,[],0,63
2025-11-13,1020951.1793007142,1020951.1793007142,0,[],0,64
2025-11-14,1020951.1793007142,1020951.1793007142,0,[],0,64
2025-11-17,1020951.1793007142,1020951.1793007142,0,[],0,63
2025-11-18,1020951.1793007142,1020951.1793007142,0,[],0,64
2025-11-19,1020951.1793007142,1020951.1793007142,0,[],0,64
2025-11-20,1020951.1793007142,1020951.1793007142,0,[],0,64
2025-11-21,1020951.1793007142,1020951.1793007142,0,[],0,64
2025-11-24,1020951.1793007142,1020951.1793007142,0,[],0,64
2025-11-25,1020951.1793007142,1020951.1793007142,0,[],0,64
2025-11-26,1020951.1793007142,1020951.1793007142,0,[],0,64
2025-11-28,1020951.1793007142,1020951.1793007142,0,[],0,63
2025-12-01,1020951.1793007142,1020951.1793007142,0,[],1,63
2025-12-02,1021257.1803860639,937577.4287037824,1,['SLV'],0,63
2025-12-03,1021162.6782231305,937577.4287037824,1,['SLV'],0,64
2025-12-04,1019753.8271260182,1019753.8271260182,0,[],0,63
2025-12-05,1019753.8271260182,1019753.8271260182,0,[],1,62
2025-12-08,1017330.1769552159,936343.9985952305,1,['UNG'],0,64
2025-12-09,1014647.5583015508,1014647.5583015508,0,[],0,63
2025-12-10,1014647.5583015508,1014647.5583015508,0,[],0,62
2025-12-11,1014647.5583015508,1014647.5583015508,0,[],0,63
2025-12-12,1014647.5583015508,1014647.5583015508,0,[],0,63
2025-12-15,1014647.5583015508,1014647.5583015508,0,[],0,64
2025-12-16,1014647.5583015508,1014647.5583015508,0,[],0,64
2025-12-17,1014647.5583015508,1014647.5583015508,0,[],0,63
2025-12-18,1014647.5583015508,1014647.5583015508,0,[],0,64
2025-12-19,1014647.5583015508,1014647.5583015508,0,[],0,64
2025-12-22,1014647.5583015508,1014647.5583015508,0,[],0,64
2025-12-23,1014647.5583015508,1014647.5583015508,0,[],0,64
2025-12-24,1014647.5583015508,1014647.5583015508,0,[],0,64
2025-12-26,1014647.5583015508,1014647.5583015508,0,[],0,64
2025-12-29,1014647.5583015508,1014647.5583015508,0,[],1,63
2025-12-30,1014324.5415185251,931272.617476777,1,['SLV'],0,63
2025-12-31,1008834.2952721872,931272.617476777,1,['SLV'],0,64
2026-01-02,1012139.8437729485,1012139.8437729485,0,[],1,62
2026-01-05,1013134.2190261679,928883.6606155233,1,['ITA'],1,61
2026-01-06,1014521.7831130819,928883.6606155233,1,['ITA'],1,62
2026-01-07,1013108.181977828,928883.6606155233,1,['ITA'],0,64
2026-01-08,1015148.7914400402,1015148.7914400402,0,[],1,63
2026-01-09,1016514.4963469055,931946.3859037902,1,['ITA'],0,64
2026-01-12,1016631.6390086378,1016631.6390086378,0,[],0,61
2026-01-13,1016631.6390086378,1016631.6390086378,0,[],0,63
2026-01-14,1016631.6390086378,1016631.6390086378,0,[],1,63
2026-01-15,1017631.6712537161,933256.0839047781,1,['URNM'],0,61
2026-01-16,1019592.453526055,933256.0839047781,1,['URNM'],1,61
2026-01-20,1020858.2693601004,933256.0839047781,1,['URNM'],2,62
2026-01-21,1025188.2649590417,849892.986112301,2,"['URNM', 'URA']",0,62
2026-01-22,1026427.1531205634,942831.4710908392,1,['URA'],0,63
2026-01-23,1027277.8247063393,1027277.8247063393,0,[],0,64
2026-01-26,1027277.8247063393,1027277.8247063393,0,[],1,61
2026-01-27,1030476.5346064093,943920.9766535284,1,['URNM'],0,63
2026-01-28,1037821.7942652227,943920.9766535284,1,['URNM'],0,63
2026-01-29,1038621.5410437784,1038621.5410437784,0,[],1,62
2026-01-30,1034960.4980306036,955224.9955968268,1,['URA'],0,63
2026-02-02,1032466.4962605841,955224.9955968268,1,['URA'],0,63
2026-02-03,1035611.480040276,1035611.480040276,0,[],0,62
2026-02-04,1035611.480040276,1035611.480040276,0,[],0,62
2026-02-05,1035611.480040276,1035611.480040276,0,[],0,64
2026-02-06,1035611.480040276,1035611.480040276,0,[],0,64
2026-02-09,1035611.480040276,1035611.480040276,0,[],0,64
2026-02-10,1035611.480040276,1035611.480040276,0,[],0,63
2026-02-11,1035611.480040276,1035611.480040276,0,[],0,64
2026-02-12,1035611.480040276,1035611.480040276,0,[],0,63
2026-02-13,1035611.480040276,1035611.480040276,0,[],0,63
2026-02-17,1035611.480040276,1035611.480040276,0,[],0,64
2026-02-18,1035611.480040276,1035611.480040276,0,[],0,64
2026-02-19,1035611.480040276,1035611.480040276,0,[],0,64
2026-02-20,1035611.480040276,1035611.480040276,0,[],0,63
2026-02-23,1035611.480040276,1035611.480040276,0,[],0,64
2026-02-24,1035611.480040276,1035611.480040276,0,[],0,63
2026-02-25,1035611.480040276,1035611.480040276,0,[],0,64
2026-02-26,1035611.480040276,1035611.480040276,0,[],0,63
2026-02-27,1035611.480040276,1035611.480040276,0,[],0,64
2026-03-02,1035611.480040276,1035611.480040276,0,[],1,63
2026-03-03,1036916.947576399,952219.349920149,1,['EWY'],2,57
2026-03-04,1035901.4228479576,868040.9571382713,2,"['XLE', 'USO']",0,64
2026-03-05,1038738.217185892,1038738.217185892,0,[],0,62
2026-03-06,1038738.217185892,1038738.217185892,0,[],0,64
2026-03-09,1038738.217185892,1038738.217185892,0,[],1,61
2026-03-10,1038662.2383668884,955337.8372152313,1,['DBC'],1,62
2026-03-11,1040262.3046815856,955337.8372152313,1,['DBC'],0,63
2026-03-12,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-13,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-16,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-17,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-18,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-19,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-20,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-23,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-24,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-25,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-26,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-27,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-30,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-03-31,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-04-01,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-04-02,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-04-06,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-04-07,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-04-08,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-04-09,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-04-10,1041870.1904920724,1041870.1904920724,0,[],0,63
2026-04-13,1041870.1904920724,1041870.1904920724,0,[],0,63
2026-04-14,1041870.1904920724,1041870.1904920724,0,[],0,64
2026-04-15,1041870.1904920724,1041870.1904920724,0,[],0,63
2026-04-16,1041870.1904920724,1041870.1904920724,0,[],0,63
2026-04-17,1041870.1904920724,1041870.1904920724,0,[],0,63
2026-04-20,1041870.1904920724,1041870.1904920724,0,[],0,62
